mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,mzo,mzoscan,sn
477.1159779,477.1089382,477.1181201,326.177,318.867,331.916,1735.065999,1639.615562,207.4111023,477.1178088,440,8
484.1700541,484.1664909,484.1731139,324.536,317.257,331.916,2264.357537,2158.851857,308.0825195,484.1731139,439,7
512.2164064,512.2123037,512.2176437,326.177,322.897,328.636,1377.625356,1328.766477,520.8231201,512.2176437,441,16
544.168401,544.1636122,544.1723613,306.548,292.359,338.585,6933.888633,6249.127953,567.5993042,544.1705579,416,13
546.1842118,546.1805688,546.1907909,324.536,316.447,333.526,2112.814311,2017.184697,332.6270752,546.1833939,441,11
139.1104888,139.1096554,139.1118418,313.997,307.378,319.657,2708.170985,2139.625869,513.291687,139.1103428,425,14
182.0625009,182.061761,182.0630665,311.547,304.908,318.867,3334.19756,3254.886566,661.3677979,182.0622378,422,58
203.0708408,203.069463,203.0731784,325.356,317.257,335.186,2387.497343,2298.700659,349.8331299,203.0713289,440,16
206.115941,206.1145799,206.1174248,324.536,314.807,332.726,2087.546169,1951.898795,199.0982971,206.1158162,438,6
225.1572674,225.1554051,225.1601595,326.996,320.457,336.186,607.2055417,555.4551989,159.650589,225.1554051,444,8
306.100675,306.0985376,306.1045607,326.996,322.897,329.456,1016.163879,990.9525233,353.8715515,306.0997328,441,14
367.0909536,367.0900073,367.0937475,315.627,309.058,321.277,5637.554369,5393.738816,1083.941284,367.0907985,427,23
379.0610266,379.0592629,379.0670968,301.629,295.489,309.888,6782.425645,6190.697553,1455.484863,379.0611978,410,20
384.0178521,384.0126869,384.0195283,325.356,322.897,331.096,635.5178345,612.2372214,176.3140106,384.0173699,438,13
386.1630316,386.1612849,386.1646631,326.177,323.707,329.456,1331.673205,1271.371995,416.2229614,386.1646631,442,11
388.131362,388.1269406,388.1364599,325.356,317.257,335.186,4277.623935,3863.84905,529.4146729,388.1316401,439,6
433.1621312,433.1580706,433.1665089,326.996,318.867,334.326,1528.559831,1337.287345,404.8961792,433.1633072,442,6
467.2698794,467.2642061,467.2745843,324.536,318.057,329.456,1152.335168,1115.820858,305.0829773,467.2700657,439,33
511.2149404,511.2142463,511.2187263,326.177,321.277,331.916,3920.6471,3681.289419,1357.189087,511.21441,441,26
593.1547061,593.1527154,593.1584834,322.087,315.627,329.456,2659.041011,2598.805686,569.5211792,593.1541553,437,41
105.0723418,105.0708222,105.0727852,323.707,318.867,330.276,1601.111463,1363.429812,474.7983704,105.0727852,438,10
131.7111366,131.7093117,131.7125176,327.816,322.087,334.326,561.1703798,553.0110465,164.0681915,131.7113767,443,71
176.1267461,176.1259398,176.1277306,324.536,321.277,331.916,1814.66489,1792.787748,558.5580444,176.1271507,438,45
191.0275575,191.0259649,191.0284929,326.177,322.087,330.276,746.1137867,738.6898874,149.3790741,191.028155,440,42
242.0318798,242.0302885,242.0323578,299.968,294.699,306.548,91774.62014,91492.46267,24149.99805,242.0323578,410,970
246.0227597,246.0214627,246.0239955,324.536,321.277,330.276,1017.895458,1005.530059,212.8926086,246.0214627,439,27
270.0958894,270.0922215,270.0989818,322.087,305.728,338.585,12161.68964,10479.86509,1100.804443,270.0963596,438,10
272.0430747,272.0404967,272.045517,323.707,318.057,330.276,2792.234656,2692.810065,985.1903687,272.0423984,438,44
273.1064664,273.1049566,273.1086295,326.177,322.087,330.276,5682.744105,5591.216345,978.5311279,273.1072084,443,21
278.1574183,278.1563343,278.1587339,328.636,326.177,334.326,650.1302394,644.7558101,253.1755219,278.1563343,445,54
357.1131511,357.1112231,357.1176145,326.996,322.897,333.526,2521.468233,2414.682823,667.5129395,357.1112231,441,17
367.1824473,367.1791223,367.1841696,326.996,324.536,330.276,866.5401863,846.2071444,276.359436,367.1827996,440,20
113.7545814,113.7531818,113.7551409,319.657,316.447,325.356,1699.955568,1691.046568,388.261322,113.7547785,433,387
132.101261,132.0993932,132.1016187,327.816,322.087,331.096,79255.60112,78942.32121,24577.21875,132.1016187,443,582
134.1054957,134.104227,134.1063921,327.816,323.707,333.526,599.7098252,593.1638252,198.6304626,134.1058445,444,38
168.9795344,168.9790288,168.9804565,324.536,320.457,331.096,1887.143158,1865.537237,541.269104,168.9793724,439,94
227.1374259,227.136376,227.1387751,326.177,321.277,333.526,3234.904118,3015.387632,749.911377,227.1377373,441,19
259.0904748,259.0887514,259.0913815,329.456,326.996,331.096,498.5446538,495.2646538,202.5471497,259.0887514,445,202
273.0260498,273.0249021,273.0289344,326.177,321.277,334.326,739.86325,688.1840543,128.0233154,273.0260537,442,7
289.0692871,289.0683512,289.0700238,329.456,326.177,331.096,1512.071498,1507.972331,514.9987793,289.0683512,446,514
297.1053359,297.1033215,297.1059829,329.456,326.996,331.096,615.6036389,607.6985858,256.4549561,297.1054399,445,21
311.1028828,311.1002137,311.1052697,329.456,326.996,331.096,1247.488787,1241.570267,545.2772827,311.1052697,445,85
341.0749045,341.0741231,341.0761588,326.177,319.657,331.096,16836.83995,16617.78161,4664.882324,341.0750842,440,92
342.0775932,342.0767288,342.0808986,326.177,319.657,332.726,3681.381397,3657.95472,979.3616333,342.0774674,440,88
348.0874063,348.0865342,348.089203,325.356,319.657,331.096,8512.396387,8312.922134,1495.305542,348.0871989,440,18
351.154853,351.1513333,351.1568106,326.177,320.457,334.326,4491.563241,4252.780831,735.9475098,351.1547728,441,15
376.1572504,376.1534214,376.1596762,325.356,320.457,331.096,4216.71518,4027.321253,692.2792358,376.1579367,440,14
404.1446666,404.1432897,404.1468903,329.456,326.996,333.526,1222.678456,1213.199665,510.0220642,404.1437864,446,58
405.1495392,405.1472061,405.1513399,328.636,324.536,331.096,1254.158513,1213.126098,352.5957336,405.1504074,445,12
436.1054575,436.1022427,436.1104481,325.356,318.867,331.096,1347.560514,1290.38687,339.2897034,436.1022427,439,21
499.1989863,499.1964252,499.2036154,327.816,322.087,337.805,1131.794813,1081.663437,312.1962585,499.1964252,445,14
530.1821731,530.1781258,530.1885588,325.356,313.178,334.326,2669.292159,2408.239254,286.0259705,530.1819439,439,7
531.1807909,531.1764381,531.1862512,328.636,317.257,340.195,764.1664066,706.7330063,145.4125671,531.1862512,445,8
553.2101069,553.2082218,553.2107919,329.456,326.177,332.726,672.4072873,663.0832718,203.5311279,553.2107919,446,21
98.05907517,98.05860518,98.06008541,314.807,288.699,337.805,2976.338499,2504.039948,137.325531,98.05863514,439,11
115.0883547,115.0872051,115.0891691,326.996,322.897,331.916,4865.075516,4793.769904,711.6420898,115.0887278,438,12
143.0801736,143.0797953,143.0807063,313.178,306.548,318.867,5694.27395,5129.827458,723.8867798,143.0800988,426,13
143.0804633,143.0801319,143.0810673,325.356,318.867,331.916,6148.298924,5587.772836,721.8709717,143.0804935,437,13
145.0709599,145.0703253,145.0724583,329.456,322.087,334.326,1212.231114,1099.615128,293.4041443,145.0703253,445,8
212.0961208,212.0954184,212.096695,329.456,326.996,335.186,1381.530199,1323.962325,387.4707031,212.096438,447,11
225.0620774,225.0600617,225.0628496,329.456,326.996,331.916,864.4668135,814.1436826,302.0637512,225.062033,446,12
240.0520095,240.0507251,240.0529672,299.968,293.099,310.718,8454.708849,8226.608467,775.6157227,240.0519172,410,32
240.052318,240.0516471,240.0530844,315.627,310.718,321.277,4665.70746,4524.893058,910.5560303,240.0526706,428,37
241.0799231,241.0784977,241.0813609,329.456,327.816,331.916,740.0287918,697.7574842,269.4769287,241.0790264,445,8
244.1015566,244.0964664,244.1028607,328.636,320.457,335.186,9537.866487,8992.437299,1882.779053,244.1021694,443,16
255.1370661,255.1357763,255.1377318,329.456,326.177,331.916,1025.772829,1016.741964,325.9882202,255.1373212,446,19
257.1118693,257.1110942,257.1126648,325.356,318.867,332.726,10898.90081,10188.14793,1921.631348,257.1117036,438,26
268.0845178,268.083936,268.0849351,329.456,326.996,331.916,4019.575637,4015.475637,1162.658081,268.084865,446,1162
281.0524584,281.0521133,281.0528611,283.02,274.91,292.359,40046.23845,36142.05806,4339.399414,281.0521657,385,37
289.0309653,289.0296838,289.0326393,329.456,326.177,336.186,793.4565468,773.9942946,218.4648132,289.0314282,445,19
306.0403753,306.0395752,306.0408346,324.536,318.867,331.916,7343.807908,7330.758908,1144.022217,306.0407203,438,1143
318.1686243,318.1665508,318.1706782,329.456,327.816,331.916,541.6957211,533.4880612,195.665802,318.1706782,444,23
330.0975629,330.0956465,330.0985667,329.456,326.996,331.916,1219.971929,1215.689105,410.4454956,330.0980633,445,94
349.2101309,349.2089734,349.2144108,330.276,327.816,331.916,811.2951074,808.0151074,336.3947754,349.2089734,446,335
359.2626876,359.2605045,359.2640888,326.996,323.707,333.526,1231.048184,1209.906902,398.4017334,359.2615672,442,74
365.0171479,365.0131066,365.021864,329.456,322.897,331.916,560.0173486,524.5508563,123.223259,365.0151089,445,9
389.1303934,389.1269151,389.1334971,324.536,318.057,333.526,6377.21267,6024.018478,1006.051758,389.1307584,439,17
420.1223483,420.1204368,420.1240335,330.276,327.816,333.526,723.2804743,700.5797623,231.884613,420.1227532,446,8
421.1664951,421.1639172,421.1678008,329.456,327.816,335.186,974.3274974,908.8434082,473.4197693,421.1678008,445,8
437.1410144,437.1374322,437.1427406,329.456,326.996,331.916,4523.252129,4501.848748,1445.629395,437.1427406,445,70
438.1452555,438.1424909,438.1469068,330.276,324.536,331.916,1286.512059,1276.435127,451.2825623,438.1469068,446,36
441.1004611,441.0977311,441.1015898,329.456,326.177,331.916,746.3358256,712.9748344,238.3411407,441.1015898,446,9
443.145735,443.1433345,443.1477718,330.276,327.816,331.916,716.0903622,695.0483669,260.6102905,443.1444319,446,9
453.1154097,453.1134799,453.1171621,330.276,327.816,331.916,2167.896821,2163.16641,715.1369019,453.1171621,445,111
460.128391,460.1252494,460.1304457,329.456,326.177,336.186,1102.208916,1055.073701,276.849884,460.1304457,447,16
482.1115077,482.109881,482.1132748,330.276,326.996,333.526,690.1617068,678.3655705,182.7576599,482.109881,445,12
514.1803036,514.1747853,514.186029,326.177,317.257,334.326,1783.865499,1632.638222,243.961792,514.1812929,442,9
577.1811675,577.1803949,577.1833146,322.897,316.447,329.456,12430.50261,12356.19545,2575.481201,577.1810126,436,215
578.1839956,578.1830717,578.1859182,322.897,316.447,330.276,3819.998733,3671.428317,654.7663574,578.183691,437,28
691.1892977,691.1820634,691.1942846,329.456,323.707,333.526,545.4729949,530.6774438,199.6395569,691.1884093,445,33
125.1055272,125.1044059,125.1062498,327.816,319.657,335.186,4961.640125,4353.420481,660.5563965,125.105705,444,27
133.0677493,133.0673722,133.0680923,331.096,328.636,332.726,1260.827663,1243.507679,522.989502,133.0680923,448,19
136.0608545,136.0603285,136.0610398,326.996,315.627,339.405,35082.8974,29156.00147,3486.705811,136.0609225,442,7
182.0897809,182.0876011,182.0914249,329.456,325.356,334.326,2824.526,2774.215889,705.0591431,182.0912663,446,46
209.0475639,209.0461785,209.0490996,329.456,326.177,332.726,451.3034151,445.5730401,116.7934113,209.0478244,446,32
227.0585673,227.0582284,227.0593965,329.456,326.996,332.726,11319.46512,11314.55369,3155.028564,227.0585514,445,3154
231.0622144,231.0594431,231.0632072,323.707,320.457,332.726,6034.288889,5531.314221,898.6802979,231.0629039,436,10
231.1430617,231.141407,231.1439438,326.177,322.897,333.526,8208.1744,8109.970443,2135.992676,231.1432362,440,50
267.051407,267.0495211,267.0528894,330.276,327.816,332.726,569.3079544,564.0950239,195.5424347,267.0528894,444,25
268.0303689,268.0283684,268.0327538,327.816,318.057,332.726,1231.870795,1137.657127,173.2660828,268.028872,440,8
278.0522197,278.0500706,278.0552472,325.356,314.807,337.026,2945.354748,2612.633256,323.5770569,278.0545034,440,7
290.1169368,290.1155144,290.1194823,329.456,326.177,336.186,3187.278866,3143.715306,647.3022461,290.1181039,444,32
294.1534071,294.1510573,294.1543139,331.096,325.356,332.726,5815.1933,5727.096233,1753.997192,294.1533912,447,35
316.1028287,316.1010104,316.1048133,330.276,328.636,336.186,1179.66299,1162.452231,398.9082642,316.1047129,446,27
316.2132662,316.211975,316.2197829,330.276,320.457,343.285,1059.9,909.7825255,332.4650269,316.211975,448,10
328.9585204,328.957473,328.9628604,319.657,313.997,325.356,1489.770621,1381.218649,425.5278625,328.9582474,433,28
347.1593255,347.1589466,347.1597018,330.276,326.996,332.726,1722.048909,1675.05402,640.6062012,347.1589466,447,11
358.115417,358.113294,358.1183417,330.276,325.356,332.726,1968.2994,1949.012761,683.8444824,358.1137504,446,35
360.1734813,360.1699159,360.174901,325.356,320.457,333.526,5661.552343,5564.578817,858.0176392,360.173614,439,30
392.1974546,392.1953513,392.1988987,330.276,326.996,332.726,862.4959245,846.3429556,270.4684448,392.1988987,446,18
419.1304346,419.1250955,419.1360503,326.177,313.997,339.405,5068.689018,4712.022202,536.3585815,419.1340109,440,10
427.1766077,427.1745468,427.1806151,330.276,328.636,336.186,591.383458,568.9249911,195.8234863,427.1745468,447,12
440.1907946,440.1875892,440.1973282,328.636,323.707,334.326,3495.956136,3386.76259,660.3948975,440.1916079,443,21
446.1308451,446.1284395,446.1325084,305.728,297.739,320.457,20196.24738,19854.52987,1789.498657,446.1306171,416,22
492.2546341,492.2509766,492.2561375,328.636,323.707,334.326,1004.044874,956.7795914,287.4389343,492.2546221,443,18
497.0770444,497.0747588,497.0789197,330.276,327.816,332.726,396.9388917,392.847225,143.3256836,497.0747588,445,52
498.1888787,498.1851029,498.1920772,328.636,324.536,336.186,2279.969904,2213.350455,500.0113525,498.1915226,444,26
541.2273264,541.2222521,541.2325953,329.456,321.277,336.186,1104.729774,1009.046014,203.5993347,541.2241297,448,12
557.0955397,557.0903557,557.1019132,329.456,323.707,336.186,446.6354925,421.7028533,109.8241959,557.0916567,444,14
615.2045542,615.2029631,615.2098452,306.548,299.218,313.997,3950.113362,3900.342989,458.5074158,615.2042472,416,53
615.2025445,615.1955819,615.2083243,328.636,318.867,332.726,1533.758357,1487.086214,165.0213776,615.206532,446,19
675.2986129,675.29093,675.3047,315.627,309.888,321.277,1287.201372,1085.712006,240.3716431,675.3003259,429,7
707.1579319,707.1554728,707.1638587,330.276,327.816,332.726,569.8154451,565.7237784,202.3054657,707.1561465,445,201
126.0536378,126.0531617,126.0543008,324.536,318.057,333.526,2343.07801,2189.640209,286.736084,126.0538181,439,17
128.0523681,128.0521363,128.0525058,310.718,306.548,318.057,13579.08954,13565.80131,3064.392822,128.0525016,422,520
128.0516822,128.0505598,128.0522853,327.816,318.057,333.526,1608.101651,1590.241224,181.070755,128.0522853,441,31
133.1038801,133.1031851,133.1041213,327.816,324.536,333.526,5854.285734,5846.113007,1767.297363,133.1041213,443,601
134.0309677,134.0306866,134.0315945,328.636,319.657,333.526,2609.000516,2311.187963,312.2440186,134.0310434,445,8
148.0409478,148.0383742,148.0414107,315.627,309.888,321.277,5502.784486,5260.884809,1372.149048,148.041133,428,47
153.0885673,153.0877494,153.0899606,329.456,326.996,333.526,546.4111186,479.143956,163.4251404,153.0879904,445,7
161.0687696,161.0674653,161.0698576,327.816,320.457,333.526,1005.002808,935.3899062,162.0163269,161.0691925,442,12
165.0643151,165.062626,165.0656846,326.177,302.458,339.405,5850.068311,4996.990964,353.092804,165.0652339,440,7
174.0535302,174.0521849,174.0555351,330.276,319.657,335.186,1614.223965,1422.317673,172.5865021,174.0524239,448,8
174.9967664,174.9951099,174.9994012,325.356,316.447,335.186,677.966067,597.1742733,157.8281708,174.9971287,438,15
189.1235224,189.1230166,189.1246893,328.636,324.536,333.526,3705.803838,3697.631111,627.0563965,189.1234946,442,626
211.093992,211.0928842,211.0968873,330.276,326.996,335.186,7957.931724,7825.192324,2254.58667,211.0934992,445,45
215.0441639,215.0435784,215.0453049,331.096,327.816,333.526,1046.86421,1014.046029,325.1142883,215.0436949,448,15
228.0621864,228.0614287,228.0636485,329.456,326.996,333.526,1913.278448,1907.564698,538.8357544,228.0616471,445,538
230.1111996,230.108913,230.1123796,330.276,326.996,333.526,4654.972914,4471.297425,1475.758911,230.1117044,446,15
247.0922987,247.0908167,247.093445,328.636,319.657,336.186,6540.822654,5006.976242,725.8952026,247.0908167,443,6
247.0903914,247.088328,247.0934208,313.997,307.378,319.657,5728.510338,4350.619314,798.0437622,247.0906293,425,7
251.1017807,251.0985945,251.1027905,331.096,323.707,333.526,975.127694,881.2462622,248.6638641,251.1027905,448,6
259.1624489,259.1609871,259.1630917,331.096,329.456,333.526,1894.992149,1889.106239,786.8058472,259.1625,447,45
261.1430003,261.1427683,261.1433697,331.096,326.177,333.526,10759.74245,10690.89909,3911.238281,261.1430185,447,103
262.0366334,262.0359617,262.0383402,330.276,323.707,336.186,1460.694217,1385.338721,435.905365,262.0363873,446,15
262.1459213,262.1449611,262.1471472,331.916,329.456,337.805,1358.735518,1353.402192,494.4090576,262.146281,448,88
264.1419212,264.1412349,264.1438493,330.276,326.996,333.526,2174.312205,2021.183584,562.7755737,264.1412349,445,9
265.0783023,265.0774038,265.080464,328.636,322.897,335.186,6694.009203,6502.470664,1214.959351,265.0776814,444,16
266.1225922,266.1219038,266.1237995,326.996,318.867,333.526,22633.24175,22618.58275,2433.218994,266.1224925,441,2432
276.9721356,276.9703007,276.9739088,318.057,311.547,323.707,823.0020394,788.0284089,134.0848999,276.9703007,428,16
292.1264621,292.124314,292.1286423,328.636,321.277,335.186,4560.156265,4140.648917,800.9100342,292.124314,440,9
327.1140894,327.1134073,327.1155532,327.816,320.457,335.186,9549.317855,9286.149835,1202.931885,327.1143009,441,23
338.1707559,338.1690393,338.1730373,327.816,319.657,335.186,5848.991866,5522.380526,780.9387817,338.1690393,444,14
354.1116746,354.1091537,354.11307,331.096,327.816,337.026,1204.712076,1137.13372,301.6387939,354.1126782,447,9
364.2503316,364.2473276,364.2537182,327.816,320.457,337.805,4104.32493,3976.98646,431.9623413,364.2502686,441,15
397.1038848,397.0999419,397.1075059,330.276,326.177,335.186,1481.339336,1388.941213,369.6268921,397.1029056,447,10
414.1603135,414.1569883,414.1652225,329.456,320.457,339.405,2637.544662,2298.538927,482.3255615,414.1597219,443,9
459.1240698,459.1184012,459.12591,329.456,323.707,336.186,3206.318322,3117.24975,984.9842529,459.1247105,445,39
461.2700128,461.2679259,461.2728681,331.096,326.177,333.526,748.0740728,720.8664979,299.4996033,461.2680683,447,23
463.2472086,463.2425145,463.2490022,329.456,323.707,333.526,951.9572858,924.0049666,233.0741119,463.2489422,446,23
466.1756992,466.1704061,466.1781016,329.456,326.177,333.526,3733.726449,3703.802519,1129.95105,466.1763943,444,48
476.0964429,476.0921502,476.0998059,330.276,327.816,333.526,475.0419049,448.2156561,170.283371,476.0986996,445,13
481.1070224,481.1054803,481.1105981,329.456,326.996,333.526,2280.437116,2265.823006,728.121521,481.1076095,445,80
511.1557664,511.1535004,511.1585139,307.378,299.968,319.657,6618.089516,6011.032956,587.0845947,511.1546057,417,11
519.2519394,519.2469268,519.254888,327.816,323.707,334.326,1236.303211,1193.254731,292.3374634,519.2507648,442,23
629.2282313,629.2225962,629.2356538,326.177,319.657,336.186,686.8735043,620.6182695,151.7517242,629.2239819,441,10
119.0340687,119.0330188,119.0350809,327.816,317.257,340.965,1485.864241,1356.029171,148.0090485,119.0350809,443,19
127.0499007,127.0490875,127.0499799,310.718,305.728,318.057,215244.8681,215102.2872,49734.26953,127.0499799,422,2017
127.0492047,127.0490235,127.0494594,327.816,318.057,334.326,18785.36206,18597.21633,1817.768311,127.0492255,440,73
128.0694966,128.0684418,128.0708202,331.096,321.277,334.326,817.2570406,628.7329207,179.7367249,128.0697386,447,7
138.1011695,138.1004555,138.1021214,329.456,320.457,338.585,2874.999687,2556.695847,498.9706726,138.1016039,446,30
158.0111729,158.0100348,158.0117993,136.151,95.694,161.129,125264.7685,123613.4291,3502.84668,158.0111378,206,89
162.0896292,162.088803,162.0914059,331.916,329.456,334.326,365.0829651,361.0246318,150.6457062,162.088803,446,150
172.1431924,172.1423798,172.1447615,331.916,326.177,337.026,747.0818589,693.6452201,200.4588013,172.1436489,448,12
198.0745165,198.0730853,198.0759601,331.096,328.636,337.026,822.2403422,788.6524807,238.1408081,198.0730853,446,17
218.1018934,218.1009381,218.1029268,330.276,322.087,337.026,13437.83178,9234.001191,1793.582153,218.1009381,447,7
230.0322332,230.0316388,230.0333561,331.096,328.636,337.805,2510.030723,2496.653645,687.6201172,230.0316388,448,59
239.0303967,239.0300756,239.0309555,331.916,330.276,334.326,777.5504874,769.9109523,358.4969177,239.0300756,448,41
248.0691434,248.0673426,248.0716851,330.276,326.177,334.326,1656.673555,1649.339455,363.5522461,248.0692566,446,94
249.039635,249.0353094,249.041549,329.456,325.356,334.326,4790.614662,4766.612206,1178.080688,249.0398371,444,98
263.1583305,263.1578188,263.1587743,326.996,317.257,340.195,41818.72193,39690.79544,3153.962158,263.1579912,440,17
268.1339449,268.1299358,268.1355481,331.916,330.276,337.805,2479.102621,2455.430727,1058.656738,268.1355481,447,62
271.0896635,271.0876044,271.0932521,328.636,324.536,334.326,4485.036755,4238.416143,750.5123291,271.0883928,443,17
272.9657389,272.9650833,272.9675458,326.177,320.457,332.726,752.7468639,682.7958714,188.3039093,272.9651967,440,16
289.1551032,289.1531658,289.1579174,326.996,319.657,335.186,6073.071637,5403.079043,748.1384888,289.1545253,444,8
295.1550602,295.1529439,295.1568166,331.916,329.456,336.186,1165.144533,1124.018011,420.6774292,295.1550354,447,11
301.1732824,301.1697553,301.1767046,326.996,312.367,334.326,3012.091071,2722.254645,247.6099701,301.1754534,442,9
331.1272242,331.1265745,331.1287733,331.916,329.456,334.326,7700.102009,7559.428272,3305.974121,331.1266604,448,21
332.1300075,332.1290483,332.1309231,331.916,330.276,334.326,1655.739965,1636.245098,928.8275757,332.1309231,448,23
336.0289858,336.0270751,336.0315045,319.657,315.627,325.356,2421.703236,2381.891744,711.0490723,336.0293211,433,82
339.093568,339.09132,339.0960116,331.096,327.816,336.186,1915.034762,1854.582106,604.6869507,339.093105,447,17
345.1055371,345.1015987,345.1073844,331.916,329.456,337.805,2519.78078,2363.43782,605.2054443,345.1073844,450,8
353.1082079,353.1064128,353.1102373,331.096,326.996,334.326,2127.629446,2097.873357,674.6825562,353.1102373,448,25
359.1847174,359.1839559,359.1859259,331.916,330.276,334.326,659.7816401,642.2454474,303.5247498,359.1844606,448,11
363.087765,363.0865714,363.0896101,329.456,319.657,334.326,11210.56888,9409.260586,1488.81604,363.0877192,446,7
366.2279418,366.2235555,366.2309896,329.456,322.087,338.585,733.3153449,656.251827,113.0867233,366.2295839,444,8
375.0956557,375.0930002,375.1006919,304.908,291.619,322.087,25350.48981,24210.94544,2252.7854,375.0960115,411,36
377.1625516,377.157519,377.1660535,325.356,318.867,334.326,2556.363329,2418.04556,402.2123108,377.1650742,440,17
379.1180351,379.1136349,379.1191736,326.177,318.057,334.326,15514.88333,15388.97512,2008.347534,379.1186992,440,48
392.0832527,392.0820257,392.0848906,329.456,321.277,334.326,3311.324538,3219.116233,542.524231,392.0830708,445,24
395.2011437,395.1997907,395.2038891,332.726,330.276,337.805,661.9997474,657.8169696,457.1942139,395.2011176,449,126
424.1775254,424.1734796,424.1836312,323.707,305.728,336.186,7346.061557,6966.569735,513.7035522,424.177676,440,16
432.2379099,432.2354149,432.2419276,329.456,320.457,336.186,811.2237436,788.0321213,138.6138,432.2358752,445,21
433.8714705,433.869887,433.8729865,290.889,285.539,297.739,52806.4425,52742.08833,11664.06152,433.8712424,397,1430
459.266857,459.2662289,459.2691047,331.096,325.356,336.186,11780.99474,11539.42286,4356.689941,459.266776,447,31
460.2703623,460.2673347,460.2726476,331.096,325.356,334.326,3329.788756,3224.525769,1273.033813,460.270903,446,47
474.2453466,474.2417751,474.2485411,331.096,327.816,334.326,617.4956262,553.9093168,169.9523468,474.2417751,447,8
475.0906202,475.0870053,475.0972238,329.456,322.087,334.326,1762.749666,1670.284128,517.0423584,475.0893006,445,20
576.2710714,576.2680357,576.2729358,329.456,319.657,336.186,4235.406951,3812.42062,443.928894,576.271151,447,8
683.1592049,683.1574793,683.1632766,330.276,319.657,334.326,1572.775022,1233.654115,250.7545776,683.1574793,446,7
85.02761225,85.02741516,85.02797525,297.009,292.359,303.268,20335.68758,20228.63716,5246.917969,85.02747069,404,271
85.02758283,85.02738165,85.02798318,322.897,317.257,328.636,4674.531401,4554.892958,1594.954834,85.0276523,436,82
106.0858275,106.0844552,106.0859765,293.899,288.699,299.218,151990.6324,151899.3884,55034.66016,106.0859765,401,5954
106.0851879,106.08459,106.0854112,327.816,319.657,335.186,2275.336115,2149.614416,240.9983978,106.0852176,440,25
131.0808209,131.0803771,131.0815196,329.456,322.087,335.186,3360.173084,3079.066627,621.5152588,131.0810344,446,18
138.0546653,138.0536939,138.0552094,300.788,283.87,303.268,10471.48739,10138.04508,5640.625977,138.0551619,410,14
141.1007895,141.0998184,141.1014759,313.178,307.378,319.657,1858.867458,1530.931024,279.8578796,141.1008768,425,8
150.0539501,150.0537836,150.0541256,325.356,319.657,335.186,12834.34547,11018.35239,1487.102051,150.0540675,440,7
151.0380718,151.0375952,151.0382494,307.378,301.629,313.997,18406.77391,18309.4427,4104.525391,151.0381144,418,345
151.037534,151.0361454,151.0387211,329.456,317.257,335.186,2241.211165,2108.935478,227.7024536,151.0372607,441,15
157.0960066,157.0957125,157.0969213,320.457,314.807,326.177,2284.481691,2105.649738,558.921814,157.0960944,434,27
159.0267487,159.0261601,159.0277143,329.456,319.657,335.186,2735.48324,2561.098665,324.6295471,159.0265436,447,14
176.0905209,176.089215,176.090873,330.276,324.536,337.026,6372.578196,6264.80688,2104.075195,176.0903381,446,139
176.0902816,176.0894442,176.0908778,300.788,290.159,314.807,2294.652819,2103.536704,360.9717102,176.0905683,410,23
180.1185367,180.1174349,180.1194287,326.996,321.277,335.186,2941.589864,2913.420174,377.793396,180.1187461,441,48
195.1195231,195.1192327,195.119872,317.257,310.718,322.897,5548.321519,4704.133428,757.7930298,195.1193127,429,11
197.0911568,197.0906793,197.0921816,313.997,307.378,319.657,1783.34679,1496.20348,298.6347351,197.0906793,427,9
201.1220033,201.1208058,201.1229354,324.536,308.218,340.195,4796.833711,4367.180631,430.4654846,201.1226191,440,13
214.1151836,214.1143756,214.115772,332.726,330.276,342.495,990.634104,966.3161009,388.3868408,214.1155974,448,26
214.9523074,214.9518278,214.9526346,248.233,239.183,254.762,4949.451778,3275.438878,790.3323364,214.9526346,345,8
226.1164106,226.1151643,226.1186246,314.807,298.479,340.195,24266.33186,22443.52755,2097.421387,226.1155361,428,24
228.169078,228.1679531,228.1700317,313.997,291.619,341.735,14618.48451,12748.0647,669.3502808,228.1692721,426,15
236.1095459,236.1056876,236.1111074,330.276,326.177,335.186,4528.970131,3793.756536,977.9884644,236.1096027,447,8
243.0965968,243.0958495,243.0968098,328.636,321.277,335.186,65793.68368,63578.70738,13612.17871,243.0967165,443,54
245.0656645,245.0647284,245.0663244,330.276,326.996,335.186,4091.035003,4022.481067,948.5845337,245.0653062,447,32
253.0062622,253.0046058,253.0075036,327.816,318.867,335.186,3667.106318,3545.473274,433.02005,253.0064231,446,16
255.0557115,255.054403,255.0577068,329.456,325.356,336.186,2825.939585,2782.204409,712.173584,255.0559318,445,40
267.1430534,267.1427352,267.1436267,331.096,328.636,335.186,10118.77639,10113.04514,3270.541992,267.1431261,447,3270
283.1216298,283.1211458,283.1220029,278.91,271.661,287.969,251212.0347,247996.7928,34943.90234,283.1217109,381,153
283.1206459,283.1188668,283.1219065,326.177,301.629,346.385,62509.34996,54014.47158,2447.958252,283.1198733,440,10
284.1293828,284.1273272,284.1311065,326.996,322.087,335.186,23000.43588,22939.19715,3383.686768,284.1284446,440,133
291.0376329,291.0352673,291.040385,326.177,317.257,335.186,3456.02826,3294.180973,542.4920654,291.0381736,442,21
