mz,rt,intensity,rt1,rt2
613.4043386750035,31.558999999979996,243705.171875,24.0,49.438000000020004
614.4067813894336,31.558999999979996,87277.578125,24.819000000000003,48.65800000002
614.4807599200082,35.57899999998,63320.10546875,18.59500000002,53.506999999979996
619.2882467994036,29.239000000020003,53124.4921875,20.935999999979998,47.81800000002
625.4386314821139,34.778999999999996,59353.01953125,31.558999999979996,48.65800000002
629.3969186630393,35.57899999998,68858.359375,33.16900000002,53.506999999979996
634.4491614653443,35.57899999998,56526.26953125,19.33999999998,53.506999999979996
634.7513065242719,32.38900000002,55216.9921875,24.819000000000003,37.908
637.3039888827468,30.418999999980002,463711.125,22.42000000002,48.65800000002
637.4645133009815,64.99699999998,60913.421875,46.98799999998,82.68499999998001
638.3075638702603,30.418999999980002,147801.703125,21.679999999979998,47.81800000002
640.3892048943779,30.418999999980002,81518.1015625,20.935999999979998,48.65800000002
641.4341017439792,33.16900000002,79618.1796875,31.558999999979996,48.65800000002
643.4143013484019,33.94900000002,277081.53125,20.29699999998,51.777
644.4167531375466,33.94900000002,98365.15625,20.29699999998,51.777
651.7944710585172,197.93599999998003,293811.46875,184.527,215.70499999998
653.4388677550803,30.418999999980002,105445.1015625,21.679999999979998,37.09900000002
657.3738051565027,35.57899999998,76481.21875,33.94900000002,41.988
657.3752471533189,46.98799999998,62052.48046875,41.988,48.65800000002
658.505075639967,35.57899999998,57199.24609375,18.59500000002,53.506999999979996
659.4770418003802,35.57899999998,50010.88671875,26.529,46.16800000002
659.4781469606478,68.976,55530.4140625,59.59699999998,86.73499999997999
663.4516214393301,30.418999999980002,1971656.625,16.66600000002,48.65800000002
664.3908693890713,33.94900000002,50540.48828125,22.42000000002,51.777
664.4614812216478,29.239000000020003,951561.3125,16.347,47.81800000002
665.4579563189997,29.239000000020003,197948.0625,16.347,47.81800000002
667.9482112040447,33.94900000002,638725.5,24.0,48.65800000002
668.4496246807413,33.94900000002,466308.5,24.0,51.777
668.9500365365689,33.94900000002,194607.578125,25.669000000020002,51.777
669.4511177091456,33.94900000002,74619.640625,22.42000000002,50.926999999980005
675.3505419956676,29.239000000020003,86029.5,20.935999999979998,47.81800000002
678.2879218062355,371.90299999998,58690.3359375,367.95300000000003,385.16200000002
678.4747839809958,35.57899999998,52583.1875,20.935999999979998,53.506999999979996
689.208611101798,482.21500000002004,62000.02734375,463.656,499.34299999998007
689.9606364927974,33.94900000002,77812.8359375,25.669000000020002,48.65800000002
690.4622855929392,33.94900000002,63528.359375,29.239000000020003,46.98799999998
698.38792293207,33.94900000002,371207.09375,21.679999999979998,51.777
699.3907716019133,33.94900000002,163031.734375,33.16900000002,51.777
703.5045098893886,35.57899999998,62646.9453125,26.529,46.98799999998
703.5725027267343,175.368,268096.84375,157.39900000001998,193.137
704.5751882796039,175.368,95054.296875,157.39900000001998,193.137
712.4030583122892,32.38900000002,117832.0,21.679999999979998,50.17699999998
713.4198927637141,30.418999999980002,581586.3125,22.42000000002,48.65800000002
714.4228325856604,30.418999999980002,199677.5,23.19,48.65800000002
715.4254829592862,30.418999999980002,56512.3125,23.19,48.65800000002
723.5866457340117,31.558999999979996,648928.1875,22.42000000002,48.65800000002
724.5898895997383,31.558999999979996,285543.34375,22.42000000002,48.65800000002
724.9634449132956,31.558999999979996,117554.859375,24.0,48.65800000002
725.4651288947321,31.558999999979996,98973.6640625,26.529,48.65800000002
725.5540555444206,176.208,67682.3515625,158.14900000002,193.97599999998
725.5903492682793,31.558999999979996,57199.42578125,24.819000000000003,37.09900000002
728.5832978980301,35.57899999998,57088.30078125,34.778999999999996,50.926999999980005
731.412983094173,29.239000000020003,103963.3671875,20.935999999979998,47.81800000002
732.4200280108348,29.239000000020003,51557.90234375,21.679999999979998,47.81800000002
737.6003206035472,30.418999999980002,101148.6015625,25.669000000020002,47.81800000002
739.9676203910901,33.16900000002,88632.78125,25.669000000020002,50.926999999980005
740.469504498209,33.16900000002,73903.0546875,20.935999999979998,50.926999999980005
743.4296231113562,33.16900000002,161016.703125,20.935999999979998,50.926999999980005
744.4328936977652,33.16900000002,68459.21875,22.42000000002,50.926999999980005
751.6173085528847,31.558999999979996,317463.625,23.19,48.65800000002
752.6203753187983,31.558999999979996,145931.625,22.42000000002,48.65800000002
760.5795979208074,36.339,77431.0859375,19.33999999998,54.316999999980005
760.5815727574806,144.61000000002,143462.140625,126.45199999998,162.82900000002
761.5856292265838,144.61000000002,59087.06640625,126.45199999998,162.82900000002
765.6315318511615,30.418999999980002,50988.09375,27.40000000002,41.988
768.5338394857929,34.778999999999996,258447.21875,26.529,52.65700000002
769.5370152639479,35.57899999998,151148.421875,24.0,53.506999999979996
782.5499314053022,33.16900000002,388992.6875,24.819000000000003,48.65800000002
783.5527084917816,33.16900000002,178194.796875,22.42000000002,50.926999999980005
809.5364446427303,33.16900000002,189542.734375,22.42000000002,50.926999999980005
810.037230246834,33.16900000002,187704.15625,24.819000000000003,50.926999999980005
810.5397244775806,33.16900000002,100045.1953125,28.28899999998,50.926999999980005
816.6377201408985,35.57899999998,59552.99609375,22.42000000002,53.506999999979996
850.5398818971128,31.558999999979996,98684.34375,29.239000000020003,47.81800000002
851.5411401584643,31.558999999979996,57386.86328125,22.42000000002,49.438000000020004
866.5524754614407,30.418999999980002,83982.6328125,24.0,48.65800000002
867.0535410401925,30.418999999980002,73128.6484375,23.19,47.81800000002
881.5505890842853,33.94900000002,116459.2109375,22.42000000002,50.926999999980005
882.5660263327054,32.38900000002,671553.125,23.19,50.17699999998
883.5686721564958,32.38900000002,322908.25,22.42000000002,48.65800000002
884.5705233317967,32.38900000002,98606.109375,22.42000000002,48.65800000002
896.5816213548288,30.418999999980002,80050.6875,21.679999999979998,48.65800000002
912.5746704893406,34.778999999999996,69964.7890625,22.42000000002,52.65700000002
926.5912490720347,33.16900000002,65808.9375,26.529,47.81800000002
981.5654317806042,33.16900000002,147682.71875,21.679999999979998,50.17699999998
982.5676623394486,33.16900000002,84939.5625,22.42000000002,47.81800000002
996.5968035967072,30.418999999980002,133787.1875,21.679999999979998,48.65800000002
997.5993098054607,30.418999999980002,70013.3671875,22.42000000002,48.65800000002
1006.7622706374943,30.418999999980002,57026.2578125,24.0,42.828
1051.709796836974,34.778999999999996,190489.3125,25.669000000020002,52.65700000002
1052.713660305302,34.778999999999996,114728.2578125,33.16900000002,52.65700000002
1065.7251574261643,32.38900000002,51899.37109375,28.28899999998,43.668
1165.7428379861515,31.558999999979996,105007.984375,24.819000000000003,44.497999999979996
1166.745987349275,31.558999999979996,71321.578125,27.40000000002,43.668
1194.8138253822276,29.239000000020003,73679.78125,21.679999999979998,45.33799999998
1195.8167106449905,29.239000000020003,52937.125,22.42000000002,33.94900000002
